30	46	Chinampa de Gorostiza
30	47	Tantima
30	48	Tamalín
30	49	Cerro Azul
30	50	Tepetzintla
30	51	Tancoco
30	52	Tamiahua
30	53	Huayacocotla
30	54	Ilamatlán
30	55	Zontecomatlán de López y Fuentes
30	56	Texcatepec
30	57	Zacualpan
30	58	Benito Juárez
30	59	Tlachichilco
30	60	Ixhuatlán de Madero
30	61	Chicontepec
30	62	Álamo Temapache
30	63	Tuxpan
30	64	Tihuatlán
30	65	Castillo de Teayo
30	66	Cazones de Herrera
30	67	Zozocolco de Hidalgo
30	68	Chumatlán
30	69	Coxquihui
30	70	Mecatlán
30	71	Filomeno Mata
30	72	Coahuitlán
30	73	Coyutla
30	74	Coatzintla
30	75	Espinal
30	76	Poza Rica de Hidalgo
30	77	Papantla
30	78	Gutiérrez Zamora
30	79	Tecolutla
30	80	Martínez de la Torre
30	81	San Rafael
30	82	Tlapacoyan
30	83	Jalacingo
30	84	Atzalan
30	85	Altotonga
30	86	Las Minas
30	87	Tatatila
30	88	Tenochtitlán
30	89	Nautla
30	90	Misantla
30	91	Landero y Coss
30	92	Chiconquiaco
30	93	Yecuatla
30	94	Colipa
30	95	Vega de Alatorre
30	96	Pánuco
30	97	Jalcomulco
30	98	Tlaltetela
30	99	Tenampa
30	100	Totutla
30	101	Sochiapa
30	102	Tlacotepec de Mejía
30	103	Huatusco
30	104	Calcahualco
30	105	Alpatláhuac
30	106	Coscomatepec
30	107	La Perla
30	108	Chocamán
30	109	Tomatlán
30	110	Ixhuatlán del Café
30	111	Tepatlaxco
30	112	Comapa
30	113	Zentla
30	114	Camarón de Tejeda
30	115	Soledad de Doblado
30	116	Manlio Fabio Altamirano
30	117	Jamapa
30	118	Medellín
30	119	Boca del Río
30	120	Orizaba
30	121	Rafael Delgado
30	122	Mariano Escobedo
30	123	Ixhuatlancillo
30	124	Atzacan
30	125	Ixtaczoquitlán
30	126	Fortín
30	127	Córdoba
30	128	Maltrata
30	129	Nogales
30	130	Río Blanco
30	131	Camerino Z. Mendoza
30	132	Aquila
30	133	Acultzingo
30	134	Soledad Atzompa
30	135	Huiloapan de Cuauhtémoc
30	136	Tlaquilpa
30	137	Astacinga
30	138	Xoxocotla
30	139	Atlahuilco
30	140	Tequila
30	141	San Andrés Tenejapan
30	142	Tlilapan
30	143	Magdalena
30	144	Naranjal
30	145	Coetzala
30	146	Omealca
30	147	Cuitláhuac
30	148	Cuichapa
30	149	Yanga
30	150	Amatlán de los Reyes
30	151	Atoyac
30	152	Paso del Macho
30	153	Carrillo Puerto
30	154	Cotaxtla
30	155	Zongolica
30	156	Tehuipango
30	157	Mixtla de Altamirano
30	158	Los Reyes
30	159	Texhuacán
30	160	Tezonapa
30	161	Tierra Blanca
30	162	Tlalixcoyan
30	163	Ignacio de la Llave
30	164	Alvarado
30	165	Lerdo de Tejada
30	166	Carlos A. Carrillo
30	167	Tres Valles
30	168	Cosamaloapan de Carpio
30	169	Ixmatlahuacan
30	170	Acula
30	171	Amatitlán
30	172	Tlacotalpan
30	173	Saltabarranca
30	174	Otatitlán
30	175	Tlacojalpan
30	176	Tuxtilla
30	177	Chacaltianguis
30	178	José Azueta
30	179	Playa Vicente
30	180	Santiago Sochiapan
30	181	Isla
30	182	Juan Rodríguez Clara
30	183	San Andrés Tuxtla
30	184	Santiago Tuxtla
30	185	Angel R. Cabada
30	186	Hueyapan de Ocampo
30	187	Catemaco
30	188	Soteapan
30	189	Mecayapan
30	190	Tatahuicapan de Juárez
30	191	Pajapan
30	192	Chinameca
30	193	Acayucan
30	194	San Juan Evangelista
30	195	Sayula de Alemán
30	196	Oluta
30	197	Soconusco
30	198	Texistepec
30	199	Jáltipan
30	200	Zaragoza
30	201	Oteapan
30	202	Cosoleacaque
30	203	Nanchital de Lázaro Cárdenas del Río
30	204	Ixhuatlán del Sureste
30	205	Moloacán
30	206	Coatzacoalcos
30	207	Agua Dulce
30	208	Minatitlán
30	209	Hidalgotitlán
30	210	Jesús Carranza
30	211	Las Choapas
30	212	Uxpanapa
31	1	Mérida
31	2	Progreso
31	3	Chicxulub Pueblo
31	4	Ixil
31	5	Conkal
31	6	Yaxkukul
31	7	Hunucmá
31	8	Ucú
31	9	Kinchil
31	10	Tetiz
31	11	Celestún
31	12	Kanasín
31	13	Timucuy
31	14	Acanceh
31	15	Tixpéhual
31	16	Umán
31	17	Telchac Pueblo
31	18	Dzemul
31	19	Telchac Puerto
31	20	Cansahcab
31	21	Sinanché
31	22	Yobaín
31	23	Motul
31	24	Baca
31	25	Mocochá
31	26	Muxupip
31	27	Cacalchén
31	28	Bokobá
31	29	Tixkokob
31	30	Hoctún
31	31	Tahmek
31	32	Dzidzantún
31	33	Temax
31	34	Tekantó
31	35	Teya
31	36	Suma
31	37	Tepakán
31	38	Tekal de Venegas
31	39	Izamal
31	40	Hocabá
31	41	Xocchel
31	42	Seyé
31	43	Cuzamá
31	44	Homún
31	45	Sanahcat
31	46	Huhí
31	47	Dzilam González
31	48	Dzilam de Bravo
31	49	Panabá
31	50	San Felipe
31	51	Buctzotz
31	52	Sucilá
31	53	Cenotillo
31	54	Dzoncauich
31	55	Tunkás
31	56	Quintana Roo
31	57	Dzitás
31	58	Kantunil
31	59	Sudzal
31	60	Tekit
31	61	Sotuta
31	62	Tizimín
31	63	Río Lagartos
31	64	Espita
31	65	Temozón
31	66	Calotmul
31	67	Tinum
31	68	Chankom
31	69	Chichimilá
31	70	Tixcacalcupul
31	71	Kaua
31	72	Cuncunul
31	73	Tekom
31	74	Chemax
31	75	Valladolid
31	76	Uayma
31	77	Maxcanú
31	78	Samahil
31	79	Opichén
31	80	Chocholá
31	81	Kopomá
31	82	Tecoh
31	83	Abalá
31	84	Halachó
31	85	Muna
31	86	Sacalum
31	87	Maní
31	88	Dzán
31	89	Chapab
31	90	Ticul
31	91	Oxkutzcab
31	92	Santa Elena
31	93	Mama
31	94	Chumayel
31	95	Mayapán
31	96	Teabo
31	97	Cantamayec
31	98	Yaxcabá
31	99	Peto
31	100	Chikindzonot
31	101	Tahdziú
31	102	Tixmehuac
31	103	Chacsinkín
31	104	Tzucacab
31	105	Tekax
31	106	Akil
32	1	Zacatecas
32	2	Morelos
32	3	Vetagrande
32	4	Concepción del Oro
32	5	Melchor Ocampo
32	6	Mazapil
32	7	El Salvador
32	8	Juan Aldama
32	9	Miguel Auza
32	10	General Francisco R. Murguía
32	11	Río Grande
32	12	Villa de Cos
32	13	Cañitas de Felipe Pescador
32	14	Calera
32	15	Pánuco
32	16	General Enrique Estrada
32	17	Trancoso
32	18	Guadalupe
32	19	Genaro Codina
32	20	Cuauhtémoc
32	21	Ojocaliente
32	22	General Pánfilo Natera
32	23	Luis Moya
32	24	Loreto
32	25	Villa González Ortega
32	26	Noria de Ángeles
32	27	Villa García
32	28	Pinos
32	29	Villa Hidalgo
32	30	Sombrerete
32	31	Sain Alto
32	32	Fresnillo
32	33	Valparaíso
32	34	Chalchihuites
32	35	Jiménez del Teul
32	36	Monte Escobedo
32	37	Jerez
32	38	Susticacán
32	39	Villanueva
32	40	Tepetongo
32	41	El Plateado de Joaquín Amaro
32	42	Jalpa
32	43	Tabasco
32	44	Huanusco
32	45	Tlaltenango de Sánchez Román
32	46	Momax
32	47	Atolinga
32	48	Tepechitlán
32	49	Benito Juárez
32	50	Teúl de González Ortega
32	51	Santa María de la Paz
32	52	Trinidad García de la Cadena
32	53	Mezquital del Oro
32	54	Nochistlán de Mejía
32	55	Apulco
32	56	Apozol
32	57	Juchipila
32	58	Moyahua de Estrada
